#t	fxm	fym	fzm	fzp
 12.3013295422	  0.9711281142	  0.0000000000	  0.1066053510	  0.0000000000
 12.3083790147	  0.9745003448	  0.1771547870	  0.1377144128	  0.0000000000
 12.3154284872	  0.8272101706	  0.5360159563	  0.1685533393	  0.0000000000
 12.3224779597	  0.5547594368	  0.8078467872	  0.1990616381	  0.0000000000
 12.3295274322	  0.2016986801	  0.9522575362	  0.2291794652	  0.0000000000
 12.3365769048	  0.0000000000	  0.9497521733	  0.2588477426	  0.0000000000
 12.3436263773	  0.0000000000	  0.8041392831	  0.2880082742	  0.0000000000
 12.3506758498	  0.0000000000	  0.5411453682	  0.3166038598	  0.0000000000
 12.3577253223	  0.0000000000	  0.2036173478	  0.3445784073	  0.0000000000
 12.3647747948	  0.0000000000	  0.0000000000	  0.3718770431	  0.0000000000
 12.3718242673	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.3788737399	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.3859232124	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.3929726849	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4000221574	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4070716299	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4141211024	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4211705750	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4282200475	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4352695200	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4423189925	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4493684650	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4564179376	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4634674101	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4705168826	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4775663551	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4846158276	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4916653001	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.4987147727	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5057642452	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5128137177	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5198631902	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5269126627	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5339621352	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5410116078	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5480610803	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5551105528	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5621600253	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5692094978	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5762589703	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5833084429	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5903579154	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.5974073879	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6044568604	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6115063329	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6185558054	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6256052780	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6326547505	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6397042230	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6467536955	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6538031680	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6608526405	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6679021131	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6749515856	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6820010581	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6890505306	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.6961000031	  0.0000000000	  0.9081360662	  0.3487226562	  0.0000000000
 12.7031494756	  0.0000000000	  0.7607719309	  0.3208461486	  0.0000000000
 12.7101989482	  0.0000000000	  0.4943197942	  0.2923402815	  0.0000000000
 12.7172484207	  0.0000000000	  0.1466278646	  0.2632609708	  0.0000000000
 12.7242978932	  0.0000000000	  0.0000000000	  0.2336652576	  0.0000000000
 12.7313473657	  0.0000000000	  0.0000000000	  0.2036111955	  0.0000000000
 12.7383968382	  0.0000000000	  0.0000000000	  0.1731577374	  0.0000000000
 12.7454463107	  0.0000000000	  0.0000000000	  0.1423646198	  0.0000000000
 12.7524957833	  0.2421664667	  0.0000000000	  0.1112922452	  0.0000000000
 12.7595452558	  0.5978042745	  0.0000000000	  0.0000000000	  0.0000000000
 12.7665947283	  0.8619699053	  0.0000000000	  0.0000000000	  0.0000000000
 12.7736442008	  0.9913323665	  0.0000000000	  0.0000000000	  0.0000000000
 12.7806936733	  0.9638551726	  0.2660283138	  0.0000000000	  0.0000000000
 12.7877431458	  0.7828368883	  0.6205159299	  0.0000000000	  0.0000000000
 12.7947926184	  0.4767766850	  0.8755951656	  0.0000000000	  0.0000000000
 12.8018420909	  0.0949880237	  0.9895067005	  0.0000000000	  0.1088749970
 12.8088915634	  0.0000000000	  0.9434937822	  0.0000000000	  0.1399664694
 12.8159410359	  0.0000000000	  0.7451795041	  0.0000000000	  0.1707833890
 12.8229905084	  0.0000000000	  0.4275080091	  0.0000000000	  0.2012653064
 12.8300399810	  0.0000000000	  0.0000000000	  0.0000000000	  0.2313524295
 12.8370894535	  0.0000000000	  0.0000000000	  0.0000000000	  0.2609857405
 12.8441389260	  0.0000000000	  0.0000000000	  0.0000000000	  0.2901071119
 12.8511883985	  0.0000000000	  0.0000000000	  0.0000000000	  0.3186594202
 12.8582378710	  0.0000000000	  0.0000000000	  0.0000000000	  0.3465866585
 12.8652873435	  0.3924814724	  0.0000000000	  0.0000000000	  0.3738340456
 12.8723368161	  0.6890992623	  0.0000000000	  0.0000000000	  0.4003481342
 12.8793862886	  0.8631415559	  0.0000000000	  0.0000000000	  0.4260769152
 12.8864357611	  0.8868829429	  0.1003233608	  0.0000000000	  0.4509699201
 12.8934852336	  0.7588442037	  0.4455906983	  0.0000000000	  0.4749783196
 12.9005347061	  0.5038685855	  0.7057319929	  0.0000000000	  0.4980550198
 12.9075841786	  0.1685746224	  0.8372703435	  0.0000000000	  0.5201547544
 12.9146336512	  0.0000000000	  0.8198127871	  0.0000000000	  0.5412341733
 12.9216831237	  0.0000000000	  0.6594340313	  0.0000000000	  0.5612519280
 12.9287325962	  0.0000000000	  0.3873497770	  0.0000000000	  0.5801687524
 12.9357820687	  0.0000000000	  0.0000000000	  0.0000000000	  0.5979475400
 12.9428315412	  0.0000000000	  0.0000000000	  0.0000000000	  0.6145534166
 12.9498810137	  0.0000000000	  0.0000000000	  0.0000000000	  0.6299538087
 12.9569304863	  0.0000000000	  0.0000000000	  0.0000000000	  0.6441185076
 12.9639799588	  0.0000000000	  0.0000000000	  0.0000000000	  0.6570197283
 12.9710294313	  0.3746764321	  0.0000000000	  0.0000000000	  0.6686321642
 12.9780789038	  0.6041430743	  0.0000000000	  0.0000000000	  0.6789330368
 12.9851283763	  0.7160026430	  0.0000000000	  0.0000000000	  0.6879021404
 12.9921778488	  0.6911760577	  0.1962777865	  0.0000000000	  0.6955218816
 12.9992273214	  0.5360038651	  0.4692637412	  0.0000000000	  0.7017773136
 13.0062767939	  0.2809213499	  0.6493999216	  0.0000000000	  0.7066561661
 13.0133262664	  0.0000000000	  0.7035976407	  0.0000000000	  0.7101488689
 13.0203757389	  0.0000000000	  0.6224016764	  0.0000000000	  0.7122485709
 13.0274252114	  0.0000000000	  0.4216679161	  0.0000000000	  0.7129511534
 13.0344746839	  0.0000000000	  0.1395790816	  0.0000000000	  0.7122552381
 13.0415241565	  0.0000000000	  0.0000000000	  0.0000000000	  0.7101621903
 13.0485736290	  0.0000000000	  0.0000000000	  0.0000000000	  0.7066761155
 13.0556231015	  0.0000000000	  0.0000000000	  0.0000000000	  0.7018038519
 13.0626725740	  0.0000000000	  0.0000000000	  0.0000000000	  0.6955549568
 13.0697220465	  0.3124024755	  0.0000000000	  0.0000000000	  0.6879416876
 13.0767715190	  0.5681024457	  0.0000000000	  0.0000000000	  0.6789789784
 13.0838209916	  0.7208708701	  0.0000000000	  0.0000000000	  0.6686844100
 13.0908704641	  0.7403779599	  0.1417347779	  0.0000000000	  0.6570781759
 13.0979199366	  0.6206366106	  0.4470328909	  0.0000000000	  0.6441830424
 13.1049694091	  0.3813156736	  0.6765114436	  0.0000000000	  0.6300243041
 13.1120188816	  0.0000000000	  0.7861846631	  0.0000000000	  0.6146297343
 13.1190683541	  0.0000000000	  0.7534042936	  0.0000000000	  0.5980295302
 13.1261178267	  0.0000000000	  0.5811995669	  0.0000000000	  0.5802562544
 13.1331672992	  0.0000000000	  0.2979910261	  0.0000000000	  0.5613447701
 13.1402167717	  0.0000000000	  0.0000000000	  0.0000000000	  0.5413321734
 13.1472662442	  0.0000000000	  0.0000000000	  0.0000000000	  0.5202577202
 13.1543157167	  0.0000000000	  0.0000000000	  0.0000000000	  0.4981627494
 13.1613651893	  0.0000000000	  0.0000000000	  0.0000000000	  0.4750906017
 13.1684146618	  0.1491728810	  0.0000000000	  0.0000000000	  0.4510865344
 13.1754641343	  0.4993931073	  0.0000000000	  0.0000000000	  0.4261976330
 13.1825136068	  0.7711960564	  0.0000000000	  0.0000000000	  0.4004727187
 13.1895630793	  0.9161324773	  0.0000000000	  0.0000000000	  0.3739622524
 13.1966125518	  0.9072761628	  0.2379840943	  0.0000000000	  0.3467182360
 13.2036620244	  0.7440101193	  0.5872131278	  0.0000000000	  0.3187941105
 13.2107114969	  0.4522337498	  0.8433520488	  0.0000000000	  0.2902446506
 13.2177609694	  0.0000000000	  0.9619863419	  0.0000000000	  0.2611258580
 13.2248104419	  0.0000000000	  0.9218448243	  0.0000000000	  0.2314948508
 13.2318599144	  0.0000000000	  0.7284239348	  0.0000000000	  0.2014097522
 13.2389093869	  0.0000000000	  0.4130106658	  0.0000000000	  0.1709295760
 13.2459588595	  0.0000000000	  0.0000000000	  0.0000000000	  0.1401141109
 13.2530083320	  0.0000000000	  0.0000000000	  0.0000000000	  0.1090238032
 13.2600578045	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.2671072770	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.2741567495	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.2812062220	  0.3997638426	  0.0000000000	  0.0000000000	  0.0000000000
 13.2882556946	  0.7236490299	  0.0000000000	  0.0000000000	  0.0000000000
 13.2953051671	  0.9320306696	  0.0000000000	  0.0000000000	  0.0000000000
 13.3023546396	  0.9932124923	  0.0000000000	  0.1111435139	  0.0000000000
 13.3094041121	  0.8995143326	  0.4130959564	  0.1422170744	  0.0000000000
 13.3164535846	  0.6679682422	  0.7237992749	  0.1730116674	  0.0000000000
 13.3235030571	  0.3369831959	  0.9192625041	  0.2034668873	  0.0000000000
 13.3305525297	  0.0000000000	  0.9715139981	  0.2335229943	  0.0000000000
 13.3376020022	  0.0000000000	  0.8756128853	  0.2631210316	  0.0000000000
 13.3446514747	  0.0000000000	  0.6496931343	  0.2922029408	  0.0000000000
 13.3517009472	  0.0000000000	  0.3313381793	  0.3207116758	  0.0000000000
 13.3587504197	  0.0000000000	  0.0000000000	  0.3485913151	  0.0000000000
 13.3657998922	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.3728493648	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.3798988373	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.3869483098	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.3939977823	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4010472548	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4080967273	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4151461999	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4221956724	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4292451449	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4362946174	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4433440899	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4503935624	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4574430350	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4644925075	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4715419800	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4785914525	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4856409250	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4926903976	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.4997398701	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5067893426	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5138388151	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5208882876	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5279377601	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5349872327	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5420367052	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5490861777	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5561356502	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5631851227	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5702345952	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5772840678	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5843335403	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5913830128	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.5984324853	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6054819578	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6125314303	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6195809029	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6266303754	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6336798479	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6407293204	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6477787929	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6548282654	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6618777380	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6689272105	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6759766830	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6830261555	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 13.6900756280	  0.0000000000	  0.9224013330	  0.3720055035	  0.0000000000
 13.6971251005	  0.0000000000	  0.8240857539	  0.3447102200	  0.0000000000
 13.7041745731	  0.0000000000	  0.5986149474	  0.3167387661	  0.0000000000
 13.7112240456	  0.0000000000	  0.2768744093	  0.2881460096	  0.0000000000
 13.7182735181	  0.0000000000	  0.0000000000	  0.2589880369	  0.0000000000
 13.7253229906	  0.0000000000	  0.0000000000	  0.2293220432	  0.0000000000
 13.7323724631	  0.0000000000	  0.0000000000	  0.1992062202	  0.0000000000
 13.7394219356	  0.0000000000	  0.0000000000	  0.1686996418	  0.0000000000
 13.7464714082	  0.0997184820	  0.0000000000	  0.1378621487	  0.0000000000
 13.7535208807	  0.4740595461	  0.0000000000	  0.1067542305	  0.0000000000
 13.7605703532	  0.7774482555	  0.0000000000	  0.0000000000	  0.0000000000
 13.7676198257	  0.9605335421	  0.0000000000	  0.0000000000	  0.0000000000
 13.7746692982	  0.9926596303	  0.1203021216	  0.0000000000	  0.0000000000
 13.7817187707	  0.8673078978	  0.4974033209	  0.0000000000	  0.0000000000
 13.7887682433	  0.6036141929	  0.7956632485	  0.0000000000	  0.0000000000
 13.7958177158	  0.2436013199	  0.9663915110	  0.0000000000	  0.0000000000
 13.8028671883	  0.0000000000	  0.9814618023	  0.0000000000	  0.1134108781
 13.8099166608	  0.0000000000	  0.8382554600	  0.0000000000	  0.1444662044
 13.8169661333	  0.0000000000	  0.5603550786	  0.0000000000	  0.1752381514
 13.8240156058	  0.0000000000	  0.1937950120	  0.0000000000	  0.2056663580
 13.8310650784	  0.0000000000	  0.0000000000	  0.0000000000	  0.2356911373
 13.8381145509	  0.0000000000	  0.0000000000	  0.0000000000	  0.2652535939
 13.8451640234	  0.0000000000	  0.0000000000	  0.0000000000	  0.2942957392
 13.8522134959	  0.0000000000	  0.0000000000	  0.0000000000	  0.3227606052
 13.8592629684	  0.2562897163	  0.0000000000	  0.0000000000	  0.3505923564
 13.8663124410	  0.5895506577	  0.0000000000	  0.0000000000	  0.3777363991
 13.8733619135	  0.8170771528	  0.0000000000	  0.0000000000	  0.4041394885
 13.8804113860	  0.9017953704	  0.0000000000	  0.0000000000	  0.4297498333
 13.8874608585	  0.8315674376	  0.3192330090	  0.0000000000	  0.4545171973
 13.8945103310	  0.6211464762	  0.6207392324	  0.0000000000	  0.4783929978
 13.9015598035	  0.3094162208	  0.8080404887	  0.0000000000	  0.5013304009
 13.9086092761	  0.0000000000	  0.8508276125	  0.0000000000	  0.5232844135
 13.9156587486	  0.0000000000	  0.7444977812	  0.0000000000	  0.5442119714
 13.9227082211	  0.0000000000	  0.5107311367	  0.0000000000	  0.5640720240
 13.9297576936	  0.0000000000	  0.1934021594	  0.0000000000	  0.5828256145
 13.9368071661	  0.0000000000	  0.0000000000	  0.0000000000	  0.6004359565
 13.9438566386	  0.0000000000	  0.0000000000	  0.0000000000	  0.6168685064
 13.9509061112	  0.0000000000	  0.0000000000	  0.0000000000	  0.6320910306
 13.9579555837	  0.0000000000	  0.0000000000	  0.0000000000	  0.6460736693
 13.9650050562	  0.2564934622	  0.0000000000	  0.0000000000	  0.6587889945
 13.9720545287	  0.5245249712	  0.0000000000	  0.0000000000	  0.6702120646
 13.9791040012	  0.6891471715	  0.0000000000	  0.0000000000	  0.6803204723
 13.9861534737	  0.7215587285	  0.0000000000	  0.0000000000	  0.6890943894
 13.9932029463	  0.6175987078	  0.3652895492	  0.0000000000	  0.6965166053
 14.0002524188	  0.3983362074	  0.5896779312	  0.0000000000	  0.7025725609
 14.0073018913	  0.1060409086	  0.6989651134	  0.0000000000	  0.7072503771
 14.0143513638	  0.0000000000	  0.6735210934	  0.0000000000	  0.7105408780
 14.0214008363	  0.0000000000	  0.5189216729	  0.0000000000	  0.7124376092
 14.0284503088	  0.0000000000	  0.2648444634	  0.0000000000	  0.7129368500
 14.0354997814	  0.0000000000	  0.0000000000	  0.0000000000	  0.7120376212
 14.0425492539	  0.0000000000	  0.0000000000	  0.0000000000	  0.7097416866
 14.0495987264	  0.0000000000	  0.0000000000	  0.0000000000	  0.7060535499
 14.0566481989	  0.0000000000	  0.0000000000	  0.0000000000	  0.7009804456
 14.0636976714	  0.1857727169	  0.0000000000	  0.0000000000	  0.6945323249
 14.0707471439	  0.4695182204	  0.0000000000	  0.0000000000	  0.6867218362
 14.0777966165	  0.6688333269	  0.0000000000	  0.0000000000	  0.6775643003
 14.0848460890	  0.7449567851	  0.0000000000	  0.0000000000	  0.6670776801
 14.0918955615	  0.6815949399	  0.3256272762	  0.0000000000	  0.6552825459
 14.0989450340	  0.4881063032	  0.5910404247	  0.0000000000	  0.6422020345
 14.1059945065	  0.1980084708	  0.7527165471	  0.0000000000	  0.6278618043
 14.1130439790	  0.0000000000	  0.7786844306	  0.0000000000	  0.6122899843
 14.1200934516	  0.0000000000	  0.6613826523	  0.0000000000	  0.5955171198
 14.1271429241	  0.0000000000	  0.4192829912	  0.0000000000	  0.5775761117
 14.1341923966	  0.0000000000	  0.0938077024	  0.0000000000	  0.5585021524
 14.1412418691	  0.0000000000	  0.0000000000	  0.0000000000	  0.5383326566
 14.1482913416	  0.0000000000	  0.0000000000	  0.0000000000	  0.5171071881
 14.1553408141	  0.0000000000	  0.0000000000	  0.0000000000	  0.4948673820
 14.1623902867	  0.0000000000	  0.0000000000	  0.0000000000	  0.4716568629
 14.1694397592	  0.3661243571	  0.0000000000	  0.0000000000	  0.4475211598
 14.1764892317	  0.6739939910	  0.0000000000	  0.0000000000	  0.4225076164
 14.1835387042	  0.8722190104	  0.0000000000	  0.0000000000	  0.3966652982
 14.1905881767	  0.9246520303	  0.0899188379	  0.0000000000	  0.3700448965
 14.1976376493	  0.8200672800	  0.4583091817	  0.0000000000	  0.3426986289
 14.2046871218	  0.5742298591	  0.7558018791	  0.0000000000	  0.3146801368
 14.2117365943	  0.2272690007	  0.9308745425	  0.0000000000	  0.2860443802
 14.2187860668	  0.0000000000	  0.9525784029	  0.0000000000	  0.2568475298
 14.2258355393	  0.0000000000	  0.8158597055	  0.0000000000	  0.2271468572
 14.2328850118	  0.0000000000	  0.5424115319	  0.0000000000	  0.1970006221
 14.2399344844	  0.0000000000	  0.1769438954	  0.0000000000	  0.1664679580
 14.2469839569	  0.0000000000	  0.0000000000	  0.0000000000	  0.1356087568
 14.2540334294	  0.0000000000	  0.0000000000	  0.0000000000	  0.1044835506
 14.2610829019	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.2681323744	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.2751818469	  0.2597169409	  0.0000000000	  0.0000000000	  0.0000000000
 14.2822313195	  0.6150011054	  0.0000000000	  0.0000000000	  0.0000000000
 14.2892807920	  0.8718170544	  0.0000000000	  0.0000000000	  0.0000000000
 14.2963302645	  0.9902397277	  0.0000000000	  0.0000000000	  0.0000000000
 14.3033797370	  0.9531277301	  0.2795824502	  0.1156770660	  0.0000000000
 14.3104292095	  0.7684241718	  0.6228959323	  0.1467138362	  0.0000000000
 14.3174786820	  0.4673087638	  0.8661001486	  0.1774628181	  0.0000000000
 14.3245281546	  0.0986319130	  0.9731723536	  0.2078636957	  0.0000000000
 14.3315776271	  0.0000000000	  0.9302669499	  0.2378568359	  0.0000000000
 14.3386270996	  0.0000000000	  0.7472441688	  0.2673834051	  0.0000000000
 14.3456765721	  0.0000000000	  0.4553581934	  0.2963854854	  0.0000000000
 14.3527260446	  0.0000000000	  0.1016358641	  0.3248061872	  0.0000000000
 14.3597755171	  0.0000000000	  0.0000000000	  0.3525897617	  0.0000000000
 14.3668249897	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.3738744622	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.3809239347	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.3879734072	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.3950228797	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4020723522	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4091218248	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4161712973	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4232207698	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4302702423	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4373197148	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4443691873	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4514186599	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4584681324	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4655176049	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4725670774	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4796165499	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4866660224	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.4937154950	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5007649675	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5078144400	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5148639125	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5219133850	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5289628576	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5360123301	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5430618026	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5501112751	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5571607476	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5642102201	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5712596927	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5783091652	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5853586377	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5924081102	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.5994575827	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6065070552	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6135565278	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6206060003	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6276554728	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6347049453	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6417544178	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6488038903	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6558533629	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6629028354	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6699523079	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6770017804	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6840512529	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 14.6911007254	  0.0000000000	  0.8696906895	  0.3680804516	  0.0000000000
 14.6981501980	  0.0000000000	  0.6886021450	  0.3406834836	  0.0000000000
 14.7051996705	  0.0000000000	  0.3987611145	  0.3126182438	  0.0000000000
 14.7122491430	  0.0000000000	  0.0000000000	  0.2839397841	  0.0000000000
 14.7192986155	  0.0000000000	  0.0000000000	  0.2547043589	  0.0000000000
 14.7263480880	  0.0000000000	  0.0000000000	  0.2249693155	  0.0000000000
 14.7333975605	  0.0000000000	  0.0000000000	  0.1947929808	  0.0000000000
 14.7404470331	  0.0000000000	  0.0000000000	  0.1642345477	  0.0000000000
 14.7474965056	  0.3412861878	  0.0000000000	  0.1333539584	  0.0000000000
 14.7545459781	  0.6765006958	  0.0000000000	  0.1022117871	  0.0000000000
